^Annotation
!Annotation_date = 05/18/2005 15:15:04
!Annotation_platform = GPL771
!Annotation_platform_title =Rosetta (Merck) Human 50k array
!Annotation_platform_organism = Homo sapiens
#ID =  Platform reference identifier
#Gene = Description field extracted from Entrez Gene
#Unigene = Cluster ID extracted from Entrez UniGene
#UniGene title = UniGene title extracted from Entrez UniGene
#Nucleotide = Title extracted from Entrez Nucleotide
#Protein = Title extracted from Entrez Protein
#GI = GenBank identifier(s)
#GenBank Accession = GenBank accession(s)
#Gene symbol = Gene name field extracted from Entrez Gene
#Platform_CLONEID = CLONE_ID column from GEO Platform data table
#Platform_ORF = ORF column from GEO Platform data table
#Platform_SPOTID = SPOT_ID column from GEO Platform data table
#Platform_SPACC = SP_ACC column from GEO Platform data table
#Platform_PTACC = PT_ACC column from GEO Platform data table
ID	Gene	Unigene	UniGene title	Nucleotide	Protein	GI	GenBank Accession	Gene symbol	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Platform_SPACC	Platform_PTACC
1165586		Hs.504009	KIAA1052 protein			4189879	AI380026	Cep164					
1339025		Hs.298885	Likely ortholog of mouse acyl-Coenzyme A thioesterase 2, mitochondrial			3401249	AI074605	ACATE2					
1338701		Hs.158852	Lectin, mannose-binding 2-like			2754180	AA732821	LMAN2L					
1338624		Hs.18631	Ring finger protein 184			2657453	AA676931	FLJ10546					
1338943		Hs.513100	Zinc finger and SCAN domain containing 2			3237867	AI022626	ZSCAN2					
1338963		Hs.437195	Hypothetical protein FLJ14627			3245180	AI027741	FLJ14627					
1339379		Hs.438851	KIAA1935 protein			4897597	AI686303	KIAA1935					
1144551	sprouty homolog 2 (Drosophila)	Hs.18676	Sprouty homolog 2 (Drosophila)			2809399	AF039843	SPRY2					
1341026		Hs.396494	Nedd4 binding protein 2			2703828	AA699681	N4BP2					
1144576	Mouse Mammary Turmor Virus Receptor homolog 1	Hs.25723	Mouse Mammary Turmor Virus Receptor homolog 1			3360461	AF052151	MTVR1					
1146569		Hs.459162	ADAMTS-like 3			4223764	AI394217	ADAMTSL3					
1146860		Hs.160550	Solute carrier family 43, member 2			4310322	AI457453	SLC43A2					
1340273				ye68b05.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:122865 3', mRNA sequence		749506	T99769						
1145904		Hs.470549	Phosphatase, orphan 2			3988176	AI304487	MGC2610					
1338651		Hs.401062	NOL1/NOP2/Sun domain family, member 3			2703981	AA700816	NSUN3					
1147720	processing of precursor 7, ribonuclease P subunit (S. cerevisiae)	Hs.416994	Processing of precursor 7, ribonuclease P subunit (S. cerevisiae)			3249538	U94316	POP7					
1338449		Hs.268774	Signal-induced proliferation-associated 1 like 2			1745133	AA166678	SIPA1L2					
1146187		Hs.18768	Transcribed locus			4084279	AI347073						
1338886		Hs.18788	Dehydrogenase/reductase (SDR family) member 10			3180757	AA994212	DHRS10					
1338822		Hs.525709	Hypothetical protein FLJ20607			2992952	AA883422	TSC					
1144489	thioredoxin-like 1	Hs.114412	Thioredoxin-like 1			2897941	AF003938	TXNL1					
1338267		Hs.18797	Transcribed locus			1472736	AA011690						
1358377		Hs.114191	Zinc finger, CCHC domain containing 2			4890911	AI680729	ZCCHC2					
1339842		Hs.18826	Transcribed locus			764262	R11527						
1146839		Hs.432993	Cylindromatosis (turban tumor syndrome)			4307988	AI453099	CYLD					
1339820		Hs.508162	Thrombospondin, type I, domain containing 1 pseudogene			749793	R00057	THSD1P					
1339821		Hs.548648	Transcribed locus			749812	R00076						
1338758		Hs.162877	Protein kinase C and casein kinase substrate in neurons 2			2884112	AA814516	PACSIN2					
1340359		Hs.18844	Proprotein convertase subtilisin/kexin type 9			1424420	W92036	PCSK9					
1339823		Hs.117825	Poly (ADP-ribose) polymerase family, member 4			749831	R00095	PARP4					
1339034		Hs.18849	Transcribed locus			3405509	AI076331						
1340206		Hs.533357	Homeo box A3			718224	T89711	HOXA3					
1176546	phospholipase A2, group IVC (cytosolic, calcium-independent)	Hs.18858	Phospholipase A2, group IVC (cytosolic, calcium-independent)			3452314	AF058921	PLA2G4C					
1145855		Hs.18861	KIAA1276 protein			3958436	AI298700	KIAA1276					
1339830		Hs.484328	Hypothetical protein FLJ21628			752064	R02328	FLJ21628					
1339824				ye71c10.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:123186 3', mRNA sequence		749922	R00186						
1145414		Hs.135507	Egl nine homolog 3 (C. elegans)			3835790	AI240393	EGLN3					
1144572	chromosome 12 open reading frame 22	Hs.524425	Chromosome 12 open reading frame 22			3360412	AF052105	C12orf22					
1339467		Hs.135978	Yippee-like 4 (Drosophila)			4991326	AI703426	YPEL4					
1338534		Hs.18889	SEC31-like 2 (S. cerevisiae)			2058986	AA404244	SEC31L2					
1339313		Hs.18891	Transcribed locus			4875454	AI674974						
1338852		Hs.18894	Adaptor-related protein complex 1, mu 2 subunit			3050236	AA910946	AP1M2					
1132647	tousled-like kinase 1	Hs.470586	Tousled-like kinase 1			6633951	D50927	TLK1					
1144563	solute carrier family 43, member 1	Hs.444159	Solute carrier family 43, member 1			3462514	AF045584	SLC43A1					
1338667		Hs.18912	Hypothetical protein FLJ33084			2706073	AA702960	FLJ33084					
1339017		Hs.134473	Zinc and ring finger 3			3331105	AI057239	ZNRF3					
1338250		Hs.429819	Phosphatidylinositol transfer protein, alpha			1445680	AA002064	PITPNA					
1339317		Hs.18925	Cereblon			4876583	AI676103	CRBN					
1338572		Hs.18946	Mitochondrial ribosomal protein S26			2206320	AA477686	MRPS26					
1339449		Hs.18949	CREBBP/EP300 inhibitor 2			4987937	AI700037	CRI2					
1144604	phosphodiesterase 9A	Hs.473927	Phosphodiesterase 9A			3327967	AF067223	PDE9A					
1146538		Hs.481569	Hypothetical protein LOC134145			4196798	AI384017	LOC134145					
1338664		Hs.155932	Organic solute transporter alpha			2705798	AA702685	OSTalpha					
1338475		Hs.434200	Hypothetical protein MGC42493			1784638	AA194947	MGC42493					
1338325		Hs.131673	Glucocorticoid induced transcript 1			1551643	AA058770	GLCCI1					
1145381		Hs.450763	SLIT-ROBO Rho GTPase activating protein 1			3804039	AI221836	SRGAP1					
1339386		Hs.434993	Ras-associated protein Rap1			4899388	AI688094	RBJ					
1338714		Hs.534072	Chromosome 20 open reading frame 55			2824180	AA772397	C20orf55					
1147815	Rab9 effector p40	Hs.19012	Rab9 effector p40			2217969	Z97074	RAB9P40					
1145313		Hs.19025	Chromosome 7 open reading frame 35			3784967	AI215926	C7orf35					
1338972		Hs.19030	Transcribed locus			3255304	AI034351						
1147405		Hs.351335	Hypothetical protein FLJ10922			4535328	AI571954	FLJ10922					
1338727		Hs.306777	Gasdermin-like			2837064	AA777585	GSDML					
1355621		Hs.445748	FCH and double SH3 domains 2			2904866	AA831767	FCHSD2					
1145569		Hs.523710	Zinc finger, DHHC domain containing 18			3870449	AI262246	ZDHHC18					
1165895		Hs.78960	LATS, large tumor suppressor, homolog 2 (Drosophila)			4524659	AI566207	LATS2					
1176762		Hs.502772	Solute carrier family 22 (organic anion/cation transporter), member 9			3279578	AI040384	SLC22A9					
1339450		Hs.507783	Similar to RIKEN cDNA 8030451K01			4988360	AI700460						
1144529	translocase of inner mitochondrial membrane 17 homolog B (yeast)	Hs.30570	Translocase of inner mitochondrial membrane 17 homolog B (yeast)			3258628	AF034790	TIMM17B					
1339582		Hs.161000	AT rich interactive domain 4A (RBP1-like)			1014260	H61428	ARID4A					
1147784	high-mobility group box 3	Hs.19114	High-mobility group box 3			2285962	Y10043	HMGB3					
1350494		Hs.549921	Transcribed locus			813281	R51379						
1144546	eukaryotic translation initiation factor 4E member 2	Hs.292026	Eukaryotic translation initiation factor 4E member 2			3329383	AF038957	EIF4E2					
1147787	src family associated phosphoprotein 1	Hs.316931	Src family associated phosphoprotein 1			2252495	Y11215	SCAP1					
1013965	transcription factor Dp-2 (E2F dimerization partner 2)	Hs.379018	Transcription factor Dp-2 (E2F dimerization partner 2)			604478	U18422	TFDP2					
1338881		Hs.536537	RAP1 interacting factor homolog (yeast)			3153969	AA978360	RIF1					
1339414		Hs.484967	Full-length cDNA clone CS0DI042YD07 of Placenta Cot 25-normalized of Homo sapiens (human)			4971029	AI693689						
1338286		Hs.19156	Dishevelled associated activator of morphogenesis 1			1505872	AA034063	DAAM1					
1338973		Hs.185677	Neural precursor cell expressed, developmentally down-regulated 4-like			3277246	AI038052	NEDD4L					
1339261		Hs.512767	Hypothetical protein DKFZp761H1710			4764118	AI660548	DKFZP761H1710					
1338251		Hs.477009	Ubiquitin specific protease 24			1445097	AA002182	USP24					
1339460		Hs.551518	Rabaptin, RAB GTPase binding effector protein 1			4989808	AI701908	RABEP1					
1339001		Hs.529044	RAB22A, member RAS oncogene family			3308246	AI052255	RAB22A					
1012289	cyclin-dependent kinase 2	Hs.19192	Cyclin-dependent kinase 2			180177	M68520	CDK2					
1338391		Hs.19193	Hypothetical gene supported by BC009385			1693066	AA131577						
1338303		Hs.19196	Ubiquitin-conjugating enzyme E2D 4 (putative)			1523387	AA045185	LOC51619					
1339071		Hs.398136	Transcribed locus, moderately similar to XP_546711.1 similar to cell division cycle 2-like 1 (PITSLRE proteins) isoform 1 [Canis familiaris]			3430193	AI091134						
1146209		Hs.191482	FP6778			4088201	AI350995						
1146535		Hs.432984	Transcribed locus, moderately similar to XP_512541.1 similar to hypothetical protein [Pan troglodytes]			4196777	AI383996						
1348199		Hs.516977	Chromosome 20 open reading frame 112			2836342	AA777011	C20orf112					
1339939		Hs.370360	HCCA2 protein			813240	R51338	HCCA2					
1144564	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 5, 16kDa	Hs.518424	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 5, 16kDa			2909853	AF047181	NDUFB5					
1147030		Hs.484779	Homeobox C14			4329474	AI476429	LOC360030					
1338945		Hs.19241	Transcribed locus			3237879	AI022638						
1339826				ye81g09.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:124192 3', mRNA sequence		751503	R01767						
1144500	torsin family 1, member A (torsin A)	Hs.534312	Torsin family 1, member A (torsin A)			2358278	AF007871	TOR1A					
1339193		Hs.332847	Cysteine-rich motor neuron 1			4735797	AI651806	CRIM1					
1146540		Hs.19281	Protein tyrosine phosphatase, non-receptor type 14			4196899	AI384118	PTPN14					
1338863		Hs.422113	Zinc finger protein 511			3077583	AA928427	ZNF511					
1339727		Hs.549124	Sirtuin (silent mating type information regulation 2 homolog) 3 (S. cerevisiae)			1194657	N53491	SIRT3					
1339586		Hs.475963	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like			1039749	H69543	CTDSPL					
1147727	GDNF family receptor alpha 2	Hs.441202	GDNF family receptor alpha 2			2282027	U97145	GFRA2					
1145215				qs75c10.x1 NCI_CGAP_Pr28 Homo sapiens cDNA clone IMAGE:1943922 3', mRNA sequence		3751874	AI199268						
1339828		Hs.446102	KIAA0826			751997	R02261	KIAA0826					
1158770		Hs.416013	Full-length cDNA clone CS0DC001YL20 of Neuroblastoma Cot 25-normalized of Homo sapiens (human)			3649388	AI141931						
1338936		Hs.14333	Hypothetical protein FLJ10349			3233026	AI018507	FLJ10349					
1338744		Hs.19339	CDNA clone IMAGE:5263177, partial cds			2839226	AA779895						
1339141		Hs.531856	Growth arrest-specific 5			4665814	AI629014	GAS5					
1338405		Hs.462913	Mitochondrial ribosomal protein L45			1717209	AA147837	MRPL45					
1338420		Hs.459114	Elongation factor Tu GTP binding domain containing 1			1720233	AA151678	EFTUD1					
1147668	matrilin 2	Hs.189445	Matrilin 2			11125761	U69263	MATN2					
1338635		Hs.432854	Pepsinogen 5, group I (pepsinogen A)			2669652	AA682371	PGA5					
1339831		Hs.19383	Angiotensinogen (serine (or cysteine) proteinase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 8)			752282	R02546	AGT					
1176683		Hs.19385	Abhydrolase domain containing 5			3238680	AI023636	ABHD5					
1339320		Hs.19400	MAD2 mitotic arrest deficient-like 2 (yeast)			4888227	AI678045	MAD2L2					
1145940		Hs.19404	Ankyrin repeat and SOCS box-containing 9			4004730	AI309859	ASB9					
1339334		Hs.405153	Caspase recruitment domain family, member 4			4891251	AI681069	CARD4					
1147501	S100 calcium binding protein A12 (calgranulin C)	Hs.19413	S100 calcium binding protein A12 (calgranulin C)			1502286	D83664	S100A12					
1339548		Hs.19414	Family with sequence similarity 14, member B			885469	H19229	FAM14B					
1339978				yi71h05.s1 Soares placenta Nb2HP Homo sapiens cDNA clone IMAGE:144729 3', mRNA sequence		850808	R76126						
1339098		Hs.550527	PDZ and LIM domain 2 (mystique)			4598824	AI589776	PDLIM2					
1338248		Hs.19452	Homo sapiens, clone IMAGE:5288566, mRNA			1445405	AA001970						
1341450	KIAA0859	Hs.494705	KIAA0859			6635134	AB020666	KIAA0859					
1338805		Hs.503022	Chromosome 11 open reading frame 23			2968249	AA872071	C11orf23					
1132243				yg14b12.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:32226 3', mRNA sequence		819826	R42919						
1144593	protocadherin 8	Hs.19492	Protocadherin 8			6513852	AF061573	PCDH8					
1144527	mitochondrial ribosomal protein L40	Hs.431307	Mitochondrial ribosomal protein L40			3834383	AF034091	MRPL40					
1147076		Hs.183646	Nuclear receptor binding factor 1			4372890	AI479722	CGI-63					
1339489		Hs.547411	Transcribed locus			868792	H05240						
1147754				H.sapiens mRNA for gamma subunit of sodium potassium ATPase		791046	X86400						
1339008				oz18a02.x1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:1675658 3', mRNA sequence		3308627	AI052636						
1339238		Hs.319128	Hypothetical protein FLJ38663			4740809	AI656830	FLJ38663					
1338872		Hs.150651	FLJ22794 protein			3109929	AA948676	FLJ22794					
1163986		Hs.19545	Frizzled homolog 4 (Drosophila)			3927380	AI287627	FZD4					
1339591		Hs.122417	CDNA FLJ25794 fis, clone TST07014			1056096	H78007						
1144615	chromosome 1 open reading frame 2	Hs.348308	Chromosome 1 open reading frame 2			3387913	AF070550	C1orf2					
1147685	prostate tumor overexpressed gene 1	Hs.515540	Prostate tumor overexpressed gene 1			1710265	U79287	PTOV1					
1340316		Hs.515112	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 7, 14.5kDa			1382366	W72440	NDUFA7					
1146994		Hs.443928	Transcribed locus, weakly similar to XP_510104.1 similar to hypothetical protein FLJ25224 [Pan troglodytes]			4334395	AI472305						
1338639		Hs.461453	Similar to 40S ribosomal protein S3			2694503	AA693565						
1338567	SH3 and multiple ankyrin repeat domains 2	Hs.268726	SH3 and multiple ankyrin repeat domains 2			2189157	AA464273	SHANK2					
1146773		Hs.484227	THO complex 3			4302202	AI435298	THOC3					
1338804		Hs.491737	ATPase, H+ transporting, lysosomal 50/57kDa, V1 subunit H			2964249	AA868804	ATP6V1H					
1156855		Hs.461510	C-Maf-inducing protein			4114682	AI363061	CMIP					
1339834		Hs.545478	Transcribed locus			756601	R05981						
1338249		Hs.19603	Transcribed locus, weakly similar to XP_379642.1 hypothetical gene supported by BC032955 [Homo sapiens]			1445411	AA001976						
1338334		Hs.516697	Myofibrillogenesis regulator 1			1614484	AA074597	MR-1					
1338554		Hs.531268	Transcribed locus, weakly similar to NP_060312.1 hypothetical protein FLJ20489 [Homo sapiens]			2110786	AA429262						
1338580		Hs.499620	Gem (nuclear organelle) associated protein 4			2230209	AA496888	GEMIN4					
1147309		Hs.19631	Transcribed locus, moderately similar to XP_512541.1 similar to hypothetical protein [Pan troglodytes]			4522519	AI564062						
1341799		Hs.253736	Leucine-rich repeats and immunoglobulin-like domains 3			4664504	AI627704	LRIG3					
1338438		Hs.446373	Suppressor of S. cerevisiae gcr2			1736169	AA160802	HSGT1					
1177630		Hs.19699	Chromosome 16 open reading frame 35			4261316	AI417812	C16orf35					
1147713	solute carrier family 17 (sodium phosphate), member 2	Hs.19710	Solute carrier family 17 (sodium phosphate), member 2			2062689	U90544	SLC17A2					
1339843		Hs.481720	Myosin X			764267	R11532	MYO10					
1147771	protein tyrosine phosphatase, receptor type, U	Hs.19718	Protein tyrosine phosphatase, receptor type, U			1502342	X97198	PTPRU					
1339836				yf10f02.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:126459 3', mRNA sequence		757227	R06607						
1338977		Hs.510213	Tetratricopeptide repeat domain 7B			3278136	AI038942	TTC7B					
1339162		Hs.445952	Chromosome 1 open reading frame 35			4685343	AI634013	C1orf35					
1338807		Hs.547829	Transcribed locus			2969142	AA873020						
1339838		Hs.191911	Nuclear factor I/A			757389	R06769	NFIA					
1338474		Hs.292135	Zinc finger, SWIM domain containing 3			1784090	AA194384	ZSWIM3					
1339260		Hs.437126	Rho GTPase activating protein 9			4764106	AI660536	ARHGAP9					
1146919				tj65h12.x1 Soares_NSF_F8_9W_OT_PA_P_S1 Homo sapiens cDNA clone IMAGE:2146439 3', mRNA sequence		4311750	AI459171						
1144471	SEC24 related gene family, member D (S. cerevisiae)	Hs.189641	SEC24 related gene family, member D (S. cerevisiae)			3882230	AB018298	SEC24D					
1338893	peroxisomal biogenesis factor 14	Hs.149983	Peroxisomal biogenesis factor 14			4126965	AB017546	PEX14					
1340355		Hs.549086	Discs, large (Drosophila) homolog-associated protein 1			1404490	W89128	DLGAP1					
1358740		Hs.189920	Polybromo 1			1140557	N26209	PB1					
1147573	cystathionase (cystathionine gamma-lyase)	Hs.19904	Cystathionase (cystathionine gamma-lyase)			262475	S52784	CTH					
1341050		Hs.435462	Deaminase domain containing 1			2705901	AA702788	DEADC1					
1359809		Hs.483772	F-box protein 38			2216064	AA488633	FBXO38					
1343894		Hs.546441	Polyhomeotic like 3 (Drosophila)			759243	R07320	PHC3					
1179240	caspase 8, apoptosis-related cysteine protease	Hs.369736	Caspase 8, apoptosis-related cysteine protease			1403318	X98172	CASP8					
1343154		Hs.397062	Sideroflexin 4			1157992	N36850	SFXN4					
1340846		Hs.19977	Zinc finger protein 621			2079789	AA417970	ZNF621					
1155589		Hs.440776	CGI-30 protein			3765206	AI206534	CGI-30					
1145169		Hs.469060	Polymerase (DNA-directed), epsilon 4 (p12 subunit)			3742512	AI191303	POLE4					
1145858				qm93f11.x1 NCI_CGAP_Lu5 Homo sapiens cDNA clone IMAGE:1896333 3', mRNA sequence		3957413	AI298820						
1145563		Hs.19985	Transcribed locus			3869866	AI261663						
1341505		Hs.19987	Hypothetical protein FLJ14213			3237661	AI022420	FLJ14213					
1342856		Hs.514092	RWD domain containing 3			1124002	H99334	RWDD3					
1176702		Hs.20000	Histone mRNA 3' end-specific exonuclease			3240774	AI025161	3'HEXO					
1173653		Hs.175322	Ubiquitin specific protease 13 (isopeptidase T-3)			4310482	AI457613	USP13					
1340413		Hs.129195	Family with sequence similarity 53, member B			1463619	AA007633	FAM53B					
1342524		Hs.20013	GCIP-interacting protein p29			880249	H15429	P29					
1341987		Hs.435044	TBC1 domain family, member 22A			4762890	AI659320	TBC1D22A					
1147651	hemochromatosis	Hs.233325	Hemochromatosis			1469789	U60319	HFE					
1341577		Hs.549158	Phospholipase C, epsilon 1			3308473	AI052482	PLCE1					
1175523		Hs.480596	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 3			1472391	AA011344	NDST3					
1341240		Hs.123239	Acrosin binding protein			3051195	AA864327	ACRBP					
1145500		Hs.477475	Thioredoxin reductase 3			3842963	AI247566	TXNRD3					
1342137		Hs.20034	CDNA FLJ42949 fis, clone BRSTN2006583			4876240	AI675760						
1343896				yf16c05.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:127016 3', mRNA sequence		759783	R07860						
1346699		Hs.335106	Zinc finger, FYVE domain containing 1			2052644	AA399630	ZFYVE1					
1343897		Hs.152774	Amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 3			759816	R07893	ALS2CR3					
1147512	ankyrin repeat and sterile alpha motif domain containing 1	Hs.132639	Ankyrin repeat and sterile alpha motif domain containing 1			1504037	D86982	ANKS1					
1343448		Hs.21051	FLJ00012 protein			1194183	N53017	FLJ00012					
1340611		Hs.484738	Myosin regulatory light chain interacting protein			1689117	AA129273	MYLIP					
1341938		Hs.20082	Zinc finger protein 38			4738002	AI654023	ZNF38					
1178501	retinoid X receptor, alpha	Hs.20084	Retinoid X receptor, alpha			35884	X52773	RXRA					
1343898				yf17e02.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:127130 3', mRNA sequence		759957	R08034						
1356466		Hs.410977	SID1 transmembrane family, member 2			4896890	AI685596	SIDT2					
1349412		Hs.20103	Hypothetical protein FLJ39155			4682994	AI631664	FLJ39155					
1361898		Hs.416630	Likely ortholog of mouse Sds3			4834298	AI669524	SDS3					
1341071		Hs.418196	LOC440203			2716708	AA706790						
1341557		Hs.501239	Arginyltransferase 1			3279937	AI040743	ATE1					
1144372	KIAA0317	Hs.497417	KIAA0317			2224574	AB002315	KIAA0317					
1128363		Hs.20131	Nuclear receptor subfamily 6, group A, member 1			760183	R08260	NR6A1					
1153675		Hs.521075	Stromal antigen 3			4536280	AI572906	STAG3					
1176023		Hs.20136	Chromosome X open reading frame 6			2839096	AA779765	CXorf6					
1343899		Hs.146551	BMP2 inducible kinase			760196	R08273	BMP2K					
1144437	membrane-associated ring finger (C3HC4) 6	Hs.432862	Membrane-associated ring finger (C3HC4) 6			3043717	AB011169	MARCH6					
1343157				yy38c08.s1 Soares melanocyte 2NbHM Homo sapiens cDNA clone IMAGE:273518 3', mRNA sequence		1158060	N36918						
1147807	chemokine (C-C motif) ligand 14	Hs.272493	Chemokine (C-C motif) ligand 14			1004268	Z49270	CCL14					
1147798	deleted in lymphocytic leukemia, 1	Hs.527922	Deleted in lymphocytic leukemia, 1			2664278	Y15227	DLEU1					
1131064				yf19c02.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:127298 3', mRNA sequence		760253	R08330						
1142579		Hs.20157	CDK5 regulatory subunit associated protein 3			4085144	AI347938	CDK5RAP3					
1176020		Hs.20158	Aprataxin			2838664	AA779333	APTX					
1342149		Hs.549157	Coenzyme Q4 homolog (yeast)			4887873	AI677691	COQ4					
1341326		Hs.20160	Full length insert cDNA YU76E12			3052129	AA912737						
1144557	prostate stem cell antigen					2909843	AF043498	PSCA					
1343900				yf24a08.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:127766 3', mRNA sequence		760521	R08598						
1144468	chromosome 17 open reading frame 31	Hs.448342	Chromosome 17 open reading frame 31			14133212	AB018275	C17orf31					
1146518		Hs.370549	B-cell CLL/lymphoma 11A (zinc finger protein)			4194400	AI381619	BCL11A					
1147676	seven in absentia homolog 2 (Drosophila)	Hs.477959	Seven in absentia homolog 2 (Drosophila)			2673967	U76248	SIAH2					
1144534	adenylate cyclase 9	Hs.391860	Adenylate cyclase 9			3138931	AF036927	ADCY9					
1178238	hemoglobin, beta pseudogene 1	Hs.20205	Hemoglobin, beta pseudogene 1			1198084	N55205	HBBP1					
1342890		Hs.476454	Abhydrolase domain containing 6			1126210	N21040	ABHD6					
1349965				yl80a12.s1 Soares infant brain 1NIB Homo sapiens cDNA clone IMAGE:44118 3', mRNA sequence		868938	H05386						
1349892		Hs.372541	Kelch repeat and BTB (POZ) domain containing 2			4985983	AI698083	KBTBD2					
1344481		Hs.516122	Hypothetical protein FLJ12788			1382390	W72594	FLJ12788					
1145442		Hs.472877	Eyes absent homolog 2 (Drosophila)			3837562	AI242165	EYA2					
1340485		Hs.106015	Development and differentiation enhancing factor 1			1516069	AA039790	DDEF1					
1127123				yf25d05.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:127881 3', mRNA sequence		760835	R08912						
1343217		Hs.435106	Ras homolog gene family, member U			1186376	N45210	RHOU					
1341191		Hs.20255	Transcribed locus			2905475	AA832376						
1340391				zh85h12.s1 Soares_fetal_liver_spleen_1NFLS_S1 Homo sapiens cDNA clone IMAGE:428135 3', mRNA sequence		1445260	AA001865						
1131524		Hs.430589	Cas-Br-M (murine) ecotropic retroviral transforming sequence b			768849	R08866	CBLB					
1343881		Hs.20274	Solute carrier family 41, member 1			1267559	N95288	SLC41A1					
1339738		Hs.536535	Dual specificity phosphatase 16			1201765	N57875	DUSP16					
1342781				yq47a03.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:198892 3', mRNA sequence		1061629	H82959						
1144508	CHK1 checkpoint homolog (S. pombe)	Hs.24529	CHK1 checkpoint homolog (S. pombe)			2367668	AF016582	CHEK1					
1354752		Hs.529340	Hypothetical protein FLJ25067			1004412	H55768	FLJ25067					
1014293	PTK2B protein tyrosine kinase 2 beta	Hs.491322	PTK2B protein tyrosine kinase 2 beta			1165218	U43522	PTK2B					
1129640	interferon-induced protein with tetratricopeptide repeats 1	Hs.20315	Interferon-induced protein with tetratricopeptide repeats 1			32644	X03557	IFIT1					
1344612		Hs.489515	Zuotin related factor 1			1406423	W90638	ZRF1					
1348793		Hs.443673	KIAA1002 protein			3016430	AA889551	KIAA1002					
1176675		Hs.20369	Zinc finger protein 565			3237980	AI022739	ZNF565					
1147366				th15b03.x1 NCI_CGAP_CLL1 Homo sapiens cDNA clone IMAGE:2118317 3', mRNA sequence		4532110	AI568736						
1341873		Hs.20797	Hypothetical protein LOC63929			4686709	AI635379	LOC63929					
1341544		Hs.473877	Family with sequence similarity 3, member B			3277466	AI038272	FAM3B					
1129630				yf27g11.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:128132 3', mRNA sequence		761687	R09764						
1144651	CCR4-NOT transcription complex, subunit 4	Hs.490224	CCR4-NOT transcription complex, subunit 4			3860025	AF091094	CNOT4					
1341433		Hs.462316	Tetratricopeptide repeat domain 19			3190413	AA999858	TTC19					
1343451		Hs.549174	Nipsnap homolog 3B (C. elegans)			1194513	N53347	NIPSNAP3B					
1131196				yf30a10.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:128346 3', mRNA sequence		764362	R11627						
1342396							AJ011855						
1342337		Hs.438683	SLAM family member 8			4985741	AI697841	SLAMF8					
1343904		Hs.517541	SEC14-like 4 (S. cerevisiae)			765575	R12499	SEC14L4					
1144509	tripeptidyl peptidase I	Hs.523454	Tripeptidyl peptidase I			2408231	AF017456	TPP1					
1342694				yq95f10.s1 Soares fetal liver spleen 1NFLS Homo sapiens cDNA clone IMAGE:203563 3', mRNA sequence		1004636	H55992						
1341013		Hs.434296	Chromosome 6 open reading frame 102			2669536	AA682853	C6orf102					
1341399		Hs.20506	Hypothetical protein MGC48625			3147799	AA972619	MGC48625					
1355232		Hs.420229	Hepatitis B virus x associated protein			1774120	AA187928	HBXAP					
1341592		Hs.20516	Histone deacetylase 4			3330159	AI056293	HDAC4					
1359520		Hs.208961	Nuclear receptor binding SET domain protein 1			1812424	AA213797	NSD1					
1344547		Hs.522988	Hypothetical protein FLJ22761			1391615	W81116	FLJ22761					
1344279		Hs.379858	Dimethylarginine dimethylaminohydrolase 1			954592	R89765	DDAH1					
1342478		Hs.112577	KIAA1853 protein			875124	H10302	KIAA1853					
1341127		Hs.443789	Chromosome 6 open reading frame 60			2836639	AA777308	C6orf60					
1146615		Hs.483906	Sin3A associated protein p30-like			4261053	AI417549	SAP30L					
1357250		Hs.192649	MRE11 meiotic recombination 11 homolog A (S. cerevisiae)			1891698	AA256159	MRE11A					
1343103		Hs.408843	Hypothetical protein FLJ20345			1153299	N32900	FLJ20345					
1130780		Hs.269782	Guanine nucleotide binding protein (G protein), q polypeptide			762109	R10153	GNAQ					
1341042		Hs.20573	Insulin-like growth factor 1 receptor			2705255	AA702142	IGF1R					
