^Annotation
!Annotation_date = 05/20/2005 14:47:17
!Annotation_platform = GPL96
!Annotation_platform_title =Affymetrix GeneChip Human Genome U133 Array Set  HG-U133A
!Annotation_platform_organism = Homo sapiens
#ID =  Platform reference identifier
#Gene = Description field extracted from Entrez Gene
#Unigene = Cluster ID extracted from Entrez UniGene
#UniGene title = UniGene title extracted from Entrez UniGene
#Nucleotide = Title extracted from Entrez Nucleotide
#Protein = Title extracted from Entrez Protein
#GI = GenBank identifier(s)
#GenBank Accession = GenBank accession(s)
#Gene symbol = Gene name field extracted from Entrez Gene
#Platform_CLONEID = CLONE_ID column from GEO Platform data table
#Platform_ORF = ORF column from GEO Platform data table
#Platform_SPOTID = SPOT_ID column from GEO Platform data table
#Platform_SPACC = SP_ACC column from GEO Platform data table
#Platform_PTACC = PT_ACC column from GEO Platform data table
ID	Gene	Unigene	UniGene title	Nucleotide	Protein	GI	GenBank Accession	Gene symbol	Platform_CLONEID	Platform_ORF	Platform_SPOTID	Platform_SPACC	Platform_PTACC
206689_x_at	HIV-1 Tat interacting protein, 60kDa	Hs.528299	HIV-1 Tat interacting protein, 60kDa			36287048	NM_006388	HTATIP					
206690_at	amiloride-sensitive cation channel 1, neuronal (degenerin)	Hs.368417	Amiloride-sensitive cation channel 1, neuronal (degenerin)			34452696	NM_001094	ACCN1					
206691_s_at	protein disulfide isomerase-associated 2	Hs.66581	Protein disulfide isomerase-associated 2			5803118	NM_006849	PDIA2					
206692_at	potassium inwardly-rectifying channel, subfamily J, member 10	Hs.408960	Potassium inwardly-rectifying channel, subfamily J, member 10			25121965	NM_002241	KCNJ10					
206693_at	interleukin 7	Hs.536926	Interleukin 7			28610152	NM_000880	IL7					
206694_at	pancreatic lipase-related protein 1	Hs.73923	Pancreatic lipase-related protein 1			5453919	NM_006229	PNLIPRP1					
206695_x_at	zinc finger protein 43 (HTF6)	Hs.534365	Zinc finger protein 43 (HTF6)			4508026	NM_003423	ZNF43					
206696_at	G protein-coupled receptor 143	Hs.74124	G protein-coupled receptor 143			4557806	NM_000273	GPR143					
206697_s_at	haptoglobin	Hs.513711	Haptoglobin			51093872	NM_005143	HP					
206698_at	Kell blood group precursor (McLeod phenotype)	Hs.78919	Kell blood group precursor (McLeod phenotype)			18860914	NM_021083	XK					
206699_x_at	neuronal PAS domain protein 1	Hs.79564	Neuronal PAS domain protein 1			22027481	NM_002517	NPAS1					
206700_s_at	Smcy homolog, Y-linked (mouse)	Hs.80358	Smcy homolog, Y-linked (mouse)			56243542	NM_004653	SMCY					
206701_x_at	endothelin receptor type B	Hs.82002	Endothelin receptor type B			4503466	NM_003991	EDNRB					
206702_at	TEK tyrosine kinase, endothelial (venous malformations, multiple cutaneous and mucosal)	Hs.89640	TEK tyrosine kinase, endothelial (venous malformations, multiple cutaneous and mucosal)			4557868	NM_000459	TEK					
206703_at	cholinergic receptor, nicotinic, beta polypeptide 1 (muscle)	Hs.330386	Cholinergic receptor, nicotinic, beta polypeptide 1 (muscle)			41327725	NM_000747	CHRNB1					
206704_at	chloride channel 5 (nephrolithiasis 2, X-linked, Dent disease)	Hs.535985	Chloride channel 5 (nephrolithiasis 2, X-linked, Dent disease)			4557472	NM_000084	CLCN5					
206705_at	tubby like protein 1	Hs.485208	Tubby like protein 1			6715609	NM_003322	TULP1					
206706_at	neurotrophin 3	Hs.99171	Neurotrophin 3			45359869	NM_002527	NTF3					
206707_x_at	chromosome 6 open reading frame 32	Hs.484915	Chromosome 6 open reading frame 32			14277689	NM_015864	C6orf32					
206708_at	human T-cell leukemia virus enhancer factor	Hs.468478	Human T-cell leukemia virus enhancer factor			40549453	NM_002158	HTLF					
206709_x_at	glutamic-pyruvate transaminase (alanine aminotransferase)	Hs.103502	Glutamic-pyruvate transaminase (alanine aminotransferase)			4885350	NM_005309	GPT					
206710_s_at	erythrocyte membrane protein band 4.1-like 3	Hs.213394	Erythrocyte membrane protein band 4.1-like 3			32490571	NM_012307	EPB41L3					
206711_at	chromosome X open reading frame 1	Hs.106688	Chromosome X open reading frame 1			46094082	NM_004709	CXorf1					
206712_at	growth hormone regulated TBC protein 1	Hs.170904	Growth hormone regulated TBC protein 1			13376022	NM_024719	GRTP1					
206713_at	netrin G1	Hs.211236	Netrin G1			54312077	NM_014917	NTNG1					
206714_at	arachidonate 15-lipoxygenase, second type	Hs.111256	Arachidonate 15-lipoxygenase, second type			4557308	NM_001141	ALOX15B					
206715_at	transcription factor EC					64762384	NM_012252	TFEC					
206716_at	uromodulin (uromucoid, Tamm-Horsfall glycoprotein)	Hs.164470	Uromodulin (uromucoid, Tamm-Horsfall glycoprotein)			59850811	NM_003361	UMOD					
206717_at	myosin, heavy polypeptide 8, skeletal muscle, perinatal	Hs.534028	Myosin, heavy polypeptide 8, skeletal muscle, perinatal			4505300	NM_002472	MYH8					
206718_at	LIM domain only 1 (rhombotin 1)	Hs.1149	LIM domain only 1 (rhombotin 1)			4505004	NM_002315	LMO1					
206719_at	synaptogyrin 4	Hs.408333	Synaptogyrin 4			22035701	NM_012451	SYNGR4					
206720_at	mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase	Hs.115903	Mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase			6031185	NM_002410	MGAT5					
206721_at	hypothetical protein LOC57821	Hs.130746	Hypothetical protein LOC57821			10880974	NM_021179	LOC57821					
206722_s_at	endothelial differentiation, lysophosphatidic acid G-protein-coupled receptor, 4	Hs.122575	Endothelial differentiation, lysophosphatidic acid G-protein-coupled receptor, 4			44955913	NM_004720	EDG4					
206723_s_at	endothelial differentiation, lysophosphatidic acid G-protein-coupled receptor, 4	Hs.122575	Endothelial differentiation, lysophosphatidic acid G-protein-coupled receptor, 4			2735848	AF011466	EDG4					
206724_at	chromobox homolog 4 (Pc class homolog, Drosophila)	Hs.405046	Chromobox homolog 4 (Pc class homolog, Drosophila)			55770829	NM_003655	CBX4					
206725_x_at	bone morphogenetic protein 1	Hs.1274	Bone morphogenetic protein 1			5902807	NM_006128	BMP1					
206726_at	prostaglandin D2 synthase, hematopoietic					62422566	NM_014485	PGDS					
206727_at	complement component 9	Hs.1290	Complement component 9			179725	K02766	C9					
206728_at	endothelin converting enzyme 2	Hs.146161	Endothelin converting enzyme 2			41281432	NM_014693	ECE2					
206729_at	tumor necrosis factor receptor superfamily, member 8	Hs.1314	Tumor necrosis factor receptor superfamily, member 8			23510432	NM_001243	TNFRSF8					
206730_at	glutamate receptor, ionotrophic, AMPA 3	Hs.377070	Glutamate receptor, ionotrophic, AMPA 3			32528275	NM_007325	GRIA3					
206731_at	connector enhancer of kinase suppressor of Ras 2	Hs.546344	Connector enhancer of kinase suppressor of Ras 2			41393056	NM_014927	CNKSR2					
206732_at	SLIT and NTRK-like family, member 3	Hs.101745	SLIT and NTRK-like family, member 3			40217819	NM_014926	SLITRK3					
206733_at	tubby like protein 2	Hs.104636	Tubby like protein 2			4507736	NM_003323	TULP2					
206734_at	jerky homolog-like (mouse)	Hs.105940	Jerky homolog-like (mouse)			22547223	NM_003772	JRKL					
206735_at	cholinergic receptor, nicotinic, alpha polypeptide 4	Hs.10734	Cholinergic receptor, nicotinic, alpha polypeptide 4			29570783	NM_000744	CHRNA4					
206736_x_at	cholinergic receptor, nicotinic, alpha polypeptide 4	Hs.10734	Cholinergic receptor, nicotinic, alpha polypeptide 4			755647	L35901	CHRNA4					
206737_at	wingless-type MMTV integration site family, member 11	Hs.108219	Wingless-type MMTV integration site family, member 11			17017973	NM_004626	WNT11					
206738_at	apolipoprotein C-IV	Hs.491896	Apolipoprotein C-IV			4502160	NM_001646	APOC4					
206739_at	homeo box C5	Hs.549040	Homeo box C5			24497541	NM_018953	HOXC5					
206740_x_at	synaptonemal complex protein 1	Hs.112743	Synaptonemal complex protein 1			34878903	NM_003176	SYCP1					
206741_at	fls485	Hs.113019	Fls485			7705707	NM_015931	LOC51066					
206742_at	c-fos induced growth factor (vascular endothelial growth factor D)	Hs.11392	C-fos induced growth factor (vascular endothelial growth factor D)			19924297	NM_004469	FIGF					
206743_s_at	asialoglycoprotein receptor 1	Hs.12056	Asialoglycoprotein receptor 1			18426870	NM_001671	ASGR1					
206744_s_at	zinc finger protein 237	Hs.530988	Zinc finger protein 237			7657706	NM_014242	ZNF237					
206745_at	homeo box C11	Hs.127562	Homeo box C11			24497534	NM_014212	HOXC11					
206746_at	beaded filament structural protein 1, filensin	Hs.129702	Beaded filament structural protein 1, filensin			13518027	NM_001195	BFSP1					
206747_at	KIAA0514	Hs.523375	KIAA0514			37674228	NM_014696	KIAA0514					
206748_s_at	sperm associated antigen 9	Hs.463439	Sperm associated antigen 9			27436919	NM_003971	SPAG9					
206749_at	CD1B antigen, b polypeptide	Hs.1310	CD1B antigen, b polypeptide			4502644	NM_001764	CD1B					
206750_at	v-maf musculoaponeurotic fibrosarcoma oncogene homolog K (avian)	Hs.549078	V-maf musculoaponeurotic fibrosarcoma oncogene homolog K (avian)			56699486	NM_002360	MAFK					
206751_s_at	phosphate cytidylyltransferase 1, choline, beta isoform	Hs.132794	Phosphate cytidylyltransferase 1, choline, beta isoform			21361201	NM_004845	PCYT1B					
206752_s_at	DNA fragmentation factor, 40kDa, beta polypeptide (caspase-activated DNase)	Hs.133089	DNA fragmentation factor, 40kDa, beta polypeptide (caspase-activated DNase)			51988888	NM_004402	DFFB					
206753_at	microsomal NAD+-dependent retinol dehydrogenase 4	Hs.134958	Microsomal NAD+-dependent retinol dehydrogenase 4			3859945	AF086735	RODH-4					
206754_s_at	cytochrome P450, family 2, subfamily B, polypeptide 6	Hs.1360	Cytochrome P450, family 2, subfamily B, polypeptide 6			20522261	NM_000767	CYP2B6					
206755_at	cytochrome P450, family 2, subfamily B, polypeptide 6	Hs.1360	Cytochrome P450, family 2, subfamily B, polypeptide 6			20522261	NM_000767	CYP2B6					
206756_at	carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 7	Hs.138155	Carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 7			23238227	NM_019886	CHST7					
206757_at	phosphodiesterase 5A, cGMP-specific	Hs.370661	Phosphodiesterase 5A, cGMP-specific			61744434	NM_001083	PDE5A					
206758_at	endothelin 2	Hs.1407	Endothelin 2			31542584	NM_001956	EDN2					
206759_at	Fc fragment of IgE, low affinity II, receptor for (CD23A)	Hs.465778	Fc fragment of IgE, low affinity II, receptor for (CD23A)			34147598	NM_002002	FCER2					
206760_s_at	Fc fragment of IgE, low affinity II, receptor for (CD23A)	Hs.465778	Fc fragment of IgE, low affinity II, receptor for (CD23A)			34147598	NM_002002	FCER2					
206761_at	CD96 antigen	Hs.142023	CD96 antigen			38683838	NM_005816	CD96					
206762_at	potassium voltage-gated channel, shaker-related subfamily, member 5	Hs.150208	Potassium voltage-gated channel, shaker-related subfamily, member 5			25952086	NM_002234	KCNA5					
206763_at	FK506 binding protein 6, 36kDa	Hs.549079	FK506 binding protein 6, 36kDa			17149848	NM_003602	FKBP6					
206764_x_at	metallophosphoesterase 1	Hs.514713	Metallophosphoesterase 1			59889563	NM_023075	MPPE1					
206765_at	potassium inwardly-rectifying channel, subfamily J, member 2	Hs.1547	Potassium inwardly-rectifying channel, subfamily J, member 2			8132296	AF153820	KCNJ2					
206766_at	integrin, alpha 10	Hs.158237	Integrin, alpha 10			6650627	AF112345	ITGA10					
206767_at	RNA binding motif, single stranded interacting protein	Hs.221436	RNA binding motif, single stranded interacting protein			51317350	NM_014483	RBMS3					
206768_at	ribosomal protein L3-like	Hs.159191	Ribosomal protein L3-like			16579883	NM_005061	RPL3L					
206769_at	thymosin, beta 4, Y-linked	Hs.159201	Thymosin, beta 4, Y-linked			34328944	NM_004202	TMSB4Y					
206770_s_at	solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member A3	Hs.448979	Solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member A3			6912667	NM_012243	SLC35A3					
206771_at	uroplakin 3A	Hs.159330	Uroplakin 3A			56790914	NM_006953	UPK3A					
206772_at	parathyroid hormone receptor 2	Hs.159499	Parathyroid hormone receptor 2			39995097	NM_005048	PTHR2					
206773_at	lymphocyte antigen 6 complex, locus H	Hs.159590	Lymphocyte antigen 6 complex, locus H			49574518	NM_002347	LY6H					
206774_at	FERM and PDZ domain containing 1	Hs.163990	FERM and PDZ domain containing 1			7662415	NM_014907	FRMPD1					
206775_at	cubilin (intrinsic factor-cobalamin receptor)	Hs.166206	Cubilin (intrinsic factor-cobalamin receptor)			21536291	NM_001081	CUBN					
206776_x_at	acrosomal vesicle protein 1	Hs.169222	Acrosomal vesicle protein 1			34328926	NM_001612	ACRV1					
206777_s_at	crystallin, beta B2	Hs.373074	Crystallin, beta B2			4503062	NM_000496	CRYBB2					
206778_at	crystallin, beta B2	Hs.373074	Crystallin, beta B2			4503062	NM_000496	CRYBB2					
206779_s_at	acetylserotonin O-methyltransferase	Hs.522572	DNA segment on chromosome X and Y (unique) 155 expressed sequence			4757791	NM_004043	ASMT					
206780_at	glutamate decarboxylase 2 (pancreatic islets and brain, 65kDa)	Hs.231829	Glutamate decarboxylase 2 (pancreatic islets and brain, 65kDa)			4503874	NM_000818	GAD2					
206781_at	DnaJ (Hsp40) homolog, subfamily C, member 4	Hs.172847	DnaJ (Hsp40) homolog, subfamily C, member 4			5031770	NM_005528	DNAJC4					
206782_s_at	DnaJ (Hsp40) homolog, subfamily C, member 4	Hs.172847	DnaJ (Hsp40) homolog, subfamily C, member 4			5031770	NM_005528	DNAJC4					
206783_at		Hs.362432	Transcribed locus			11594013	BF510715						
206784_at	aquaporin 8	Hs.176658	Aquaporin 8			45446751	NM_001169	AQP8					
206785_s_at	killer cell lectin-like receptor subfamily C, member 2	Hs.74082	Killer cell lectin-like receptor subfamily C, member 2			7108353	NM_002260	KLRC2					
206786_at	histatin 3	Hs.177888	Histatin 3			4557652	NM_000200	HTN3					
206787_at	bromodomain, testis-specific	Hs.482520	Bromodomain, testis-specific			46399197	NM_001726	BRDT					
206788_s_at	core-binding factor, beta subunit	Hs.460988	Core-binding factor, beta subunit			9885832	AF294326	CBFB					
206789_s_at	POU domain, class 2, transcription factor 1	Hs.493649	POU domain, class 2, transcription factor 1			42476163	NM_002697	POU2F1					
206790_s_at	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 1, 7kDa	Hs.183435	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 1, 7kDa			38569472	NM_004545	NDUFB1					
206791_s_at		Hs.437211	Phosphodiesterase 4C, cAMP-specific (phosphodiesterase E1 dunce homolog, Drosophila)			11595040	BF511742	PDE4C					
206792_x_at	phosphodiesterase 4C, cAMP-specific (phosphodiesterase E1 dunce homolog, Drosophila)	Hs.437211	Phosphodiesterase 4C, cAMP-specific (phosphodiesterase E1 dunce homolog, Drosophila)			4505664	NM_000923	PDE4C					
206793_at	phenylethanolamine N-methyltransferase	Hs.1892	Phenylethanolamine N-methyltransferase			31543421	NM_002686	PNMT					
206794_at	v-erb-a erythroblastic leukemia viral oncogene homolog 4 (avian)	Hs.390729	V-erb-a erythroblastic leukemia viral oncogene homolog 4 (avian)			4885214	NM_005235	ERBB4					
206795_at	coagulation factor II (thrombin) receptor-like 2	Hs.42502	Coagulation factor II (thrombin) receptor-like 2			34577053	NM_004101	F2RL2					
206796_at	WNT1 inducible signaling pathway protein 1	Hs.492974	WNT1 inducible signaling pathway protein 1			18490998	NM_003882	WISP1					
206797_at	N-acetyltransferase 2 (arylamine N-acetyltransferase)	Hs.2	N-acetyltransferase 2 (arylamine N-acetyltransferase)			4557782	NM_000015	NAT2					
206798_x_at	deleted in lung and esophageal cancer 1	Hs.277589	Deleted in lung and esophageal cancer 1			6715589	NM_005106	DLEC1					
206799_at	secretoglobin, family 1D, member 2	Hs.204096	Secretoglobin, family 1D, member 2			10947028	NM_006551	SCGB1D2					
206800_at	5,10-methylenetetrahydrofolate reductase (NADPH)	Hs.214142	5,10-methylenetetrahydrofolate reductase (NADPH)			40254828	NM_005957	MTHFR					
206801_at	natriuretic peptide precursor B	Hs.219140	Natriuretic peptide precursor B			4505432	NM_002521	NPPB					
206802_at	paired box gene 5 (B-cell lineage specific activator)	Hs.126365	Paired box gene 5 (B-cell lineage specific activator)			9951919	NM_016734	PAX5					
206803_at	prodynorphin	Hs.22584	Prodynorphin			32483402	NM_024411	PDYN					
206804_at	CD3G antigen, gamma polypeptide (TiT3 complex)	Hs.2259	CD3G antigen, gamma polypeptide (TiT3 complex)			4557428	NM_000073	CD3G					
206805_at	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A	Hs.252451	Sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A			5174672	NM_006080	SEMA3A					
206806_at	diacylglycerol kinase, iota	Hs.242947	Diacylglycerol kinase, iota			32483395	NM_004717	DGKI					
206807_s_at	adducin 2 (beta)	Hs.188528	Adducin 2 (beta)			9257177	NM_017482	ADD2					
206808_at							NM_005758						
206809_s_at							NM_005758						
206810_at	zinc finger protein 44 (KOX 7)	Hs.24120	Zinc finger protein 44 (KOX 7)			56676339	NM_016264	ZNF44					
206811_at	adenylate cyclase 8 (brain)	Hs.414631	Adenylate cyclase 8 (brain)			4557256	NM_001115	ADCY8					
206812_at	adrenergic, beta-3-, receptor	Hs.2549	Adrenergic, beta-3-, receptor			4557266	NM_000025	ADRB3					
206813_at	cardiotrophin 1	Hs.483811	Cardiotrophin 1			40788012	NM_001330	CTF1					
206814_at	nerve growth factor, beta polypeptide	Hs.2561	Nerve growth factor, beta polypeptide			4505390	NM_002506	NGFB					
206815_at	sperm associated antigen 8	Hs.256747	Sperm associated antigen 8			27502371	NM_012436	SPAG8					
206816_s_at	sperm associated antigen 8	Hs.256747	Sperm associated antigen 8			27502371	NM_012436	SPAG8					
206817_x_at	trinucleotide repeat containing 4	Hs.26047	Trinucleotide repeat containing 4			29788771	NM_007185	TNRC4					
206818_s_at	cyclin M2	Hs.500903	Cyclin M2			40068052	NM_017649	CNNM2					
206819_at							NM_014549						
206820_at	HIV-1 Rev binding protein-like	Hs.521083	HIV-1 Rev binding protein-like			4102708	AF015042	HRBL					
206821_x_at	HIV-1 Rev binding protein-like	Hs.521083	HIV-1 Rev binding protein-like			34147662	NM_006076	HRBL					
206822_s_at	l(3)mbt-like (Drosophila)	Hs.300863	L(3)mbt-like (Drosophila)			21536478	NM_015478	L3MBTL					
206823_at	l(3)mbt-like (Drosophila)	Hs.300863	L(3)mbt-like (Drosophila)			21536478	NM_015478	L3MBTL					
206824_at	carboxylesterase 4-like	Hs.535486	Carboxylesterase 4-like			7706474	NM_016280	CES4					
206825_at	oxytocin receptor	Hs.2820	Oxytocin receptor			32307151	NM_000916	OXTR					
206826_at	peripheral myelin protein 2	Hs.2868	Peripheral myelin protein 2			45269147	NM_002677	PMP2					
206827_s_at							NM_014274						
206828_at	TXK tyrosine kinase	Hs.479669	TXK tyrosine kinase			4507742	NM_003328	TXK					
206829_x_at	zinc finger protein 430	Hs.466289	Zinc finger protein 430			31982918	NM_025189	ZNF430					
206830_at	solute carrier family 4, sodium bicarbonate transporter-like, member 10	Hs.333958	Solute carrier family 4, sodium bicarbonate transporter-like, member 10			32189360	NM_022058	SLC4A10					
206831_s_at	arylsulfatase D	Hs.528631	Arylsulfatase D			4502238	NM_001669	ARSD					
206832_s_at	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F	Hs.32981	Sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F			31377801	NM_004186	SEMA3F					
206833_s_at							NM_001108						
206834_at	hemoglobin, delta					62865863	NM_000519	HBD					
206835_at	statherin	Hs.37048	Statherin			57164944	NM_003154	STATH					
206836_at	solute carrier family 6 (neurotransmitter transporter, dopamine), member 3	Hs.406	Solute carrier family 6 (neurotransmitter transporter, dopamine), member 3			38194225	NM_001044	SLC6A3					
206837_at	cartilage paired-class homeoprotein 1	Hs.41683	Cartilage paired-class homeoprotein 1			5901917	NM_006982	CART1					
206838_at	T-box 19	Hs.50403	T-box 19			4827023	NM_005149	TBX19					
206839_at	hypothetical protein HS747E2A	Hs.50891	Hypothetical protein HS747E2A			7657193	NM_015370	HS747E2A					
206840_at	afamin	Hs.168718	Afamin			27754774	NM_001133	AFM					
206841_at	phosphodiesterase 6H, cGMP-specific, cone, gamma	Hs.54471	Phosphodiesterase 6H, cGMP-specific, cone, gamma			5453867	NM_006205	PDE6H					
206842_at	potassium voltage-gated channel, Shal-related subfamily, member 1	Hs.55276	Potassium voltage-gated channel, Shal-related subfamily, member 1			47078279	NM_004979	KCND1					
206843_at	crystallin, beta A4	Hs.57690	Crystallin, beta A4			4503058	NM_001886	CRYBA4					
206844_at	fructose-1,6-bisphosphatase 2	Hs.61255	Fructose-1,6-bisphosphatase 2			22907027	NM_003837	FBP2					
206845_s_at	ring finger protein 40	Hs.65238	Ring finger protein 40			37588854	NM_014771	RNF40					
206846_s_at	histone deacetylase 6	Hs.6764	Histone deacetylase 6			13128863	NM_006044	HDAC6					
206847_s_at	homeo box A7	Hs.446318	Homeo box A7			2739070	AF026397	HOXA7					
206848_at	homeo box A7	Hs.446318	Homeo box A7			24497555	NM_006896	HOXA7					
206849_at	gamma-aminobutyric acid (GABA) A receptor, gamma 2	Hs.7195	Gamma-aminobutyric acid (GABA) A receptor, gamma 2			38788134	NM_000816	GABRG2					
206850_at	RAS-related on chromosome 22	Hs.73088	RAS-related on chromosome 22			55953118	NM_006477	RRP22					
206851_at	ribonuclease, RNase A family, 3 (eosinophil cationic protein)	Hs.73839	Ribonuclease, RNase A family, 3 (eosinophil cationic protein)			45243506	NM_002935	RNASE3					
206852_at	EPH receptor A7	Hs.73962	EPH receptor A7			32967320	NM_004440	EPHA7					
206853_s_at	mitogen-activated protein kinase kinase kinase 7					6996467	AL121964	MAP3K7					
206854_s_at	mitogen-activated protein kinase kinase kinase 7	Hs.485968	Mitogen-activated protein kinase kinase kinase 7			21735560	NM_003188	MAP3K7					
206855_s_at	hyaluronoglucosaminidase 2	Hs.76873	Hyaluronoglucosaminidase 2			15022800	NM_003773	HYAL2					
206856_at	leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 5	Hs.306230	Leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 5			31543057	NM_006840	LILRB5					
206857_s_at	FK506 binding protein 1B, 12.6 kDa	Hs.306834	FK506 binding protein 1B, 12.6 kDa			17149840	NM_004116	FKBP1B					
206858_s_at	homeo box C6	Hs.820	Homeo box C6			24497542	NM_004503	HOXC6					
206859_s_at		Hs.532325	Progestagen-associated endometrial protein (placental protein 14, pregnancy-associated endometrial alpha-2-globulin, alpha uterine protein)			4505582	NM_002571	PAEP					
206860_s_at	hypothetical protein FLJ20323	Hs.520215	Hypothetical protein FLJ20323			46358341	NM_019005	FLJ20323					
206861_s_at	CGG triplet repeat binding protein 1	Hs.444818	CGG triplet repeat binding protein 1			56550052	NM_003663	CGGBP1					
206862_at	zinc finger protein 254	Hs.434406	Zinc finger protein 539			4758513	NM_004876	ZNF254					
206863_x_at	harakiri, BCL2 interacting protein (contains only BH3 domain)	Hs.87247	Harakiri, BCL2 interacting protein (contains only BH3 domain)			1923234	U76376	HRK					
206864_s_at	harakiri, BCL2 interacting protein (contains only BH3 domain)	Hs.87247	Harakiri, BCL2 interacting protein (contains only BH3 domain)			4504492	NM_003806	HRK					
206865_at	harakiri, BCL2 interacting protein (contains only BH3 domain)	Hs.87247	Harakiri, BCL2 interacting protein (contains only BH3 domain)			1923234	U76376	HRK					
206866_at	cadherin 4, type 1, R-cadherin (retinal)	Hs.473231	Cadherin 4, type 1, R-cadherin (retinal)			14589892	NM_001794	CDH4					
206867_at	glucokinase (hexokinase 4) regulator	Hs.89771	Glucokinase (hexokinase 4) regulator			30795244	NM_001486	GCKR					
206868_at	START domain containing 8	Hs.95140	START domain containing 8			31543658	NM_014725	STARD8					
206869_at	chondroadherin	Hs.97220	Chondroadherin			4502798	NM_001267	CHAD					
206870_at	peroxisome proliferative activated receptor, alpha	Hs.275711	Peroxisome proliferative activated receptor, alpha			61744436	NM_005036	PPARA					
206871_at	elastase 2, neutrophil	Hs.99863	Elastase 2, neutrophil			58530849	NM_001972	ELA2					
206872_at	solute carrier family 17 (sodium phosphate), member 1	Hs.205816	Solute carrier family 17 (sodium phosphate), member 1			4827009	NM_005074	SLC17A1					
206873_at	carbonic anhydrase VI	Hs.100322	Carbonic anhydrase VI			4557396	NM_001215	CA6					
206874_s_at	collagen, type XVII, alpha 1					8573811	AL138761	COL17A1					
206875_s_at	STE20-like kinase (yeast)	Hs.500972	STE20-like kinase (yeast)			41281452	NM_014720	SLK					
206876_at	single-minded homolog 1 (Drosophila)					7981300	AL121948	SIM1					
206877_at	MAX dimerization protein 1	Hs.468908	MAX dimerization protein 1			4505068	NM_002357	MXD1					
206878_at	D-amino-acid oxidase	Hs.113227	D-amino-acid oxidase			21536469	NM_001917	DAO					
206879_s_at	neuregulin 2	Hs.408515	Neuregulin 2			7669529	NM_013982	NRG2					
206880_at	purinergic receptor P2X-like 1, orphan receptor	Hs.113275	Purinergic receptor P2X-like 1, orphan receptor			38327545	NM_005446	P2RXL1					
206881_s_at	leukocyte immunoglobulin-like receptor, subfamily A (without TM domain), member 3	Hs.113277	Leukocyte immunoglobulin-like receptor, subfamily A (without TM domain), member 3			31543055	NM_006865	LILRA3					
206882_at	solute carrier family 1 (high affinity aspartate/glutamate transporter), member 6	Hs.515217	Solute carrier family 1 (high affinity aspartate/glutamate transporter), member 6			4827011	NM_005071	SLC1A6					
206883_x_at	glycoprotein IX (platelet)	Hs.1144	Glycoprotein IX (platelet)			56676367	NM_000174	GP9					
206884_s_at	sciellin	Hs.115166	Sciellin			21536305	NM_003843	SCEL					
206885_x_at	growth hormone 1	Hs.500468	Growth hormone 1			20809249	NM_022559	GH1					
206886_x_at	growth hormone 1	Hs.500468	Growth hormone 1			20809250	NM_022560	GH1					
206887_at	chemokine binding protein 2	Hs.185692	Chemokine binding protein 2			37577160	NM_001296	CCBP2					
206888_s_at	Rho GDP dissociation inhibitor (GDI) gamma	Hs.534303	Rho GDP dissociation inhibitor (GDI) gamma			1772912	U82532	ARHGDIG					
206889_at	Rho GDP dissociation inhibitor (GDI) gamma	Hs.534303	Rho GDP dissociation inhibitor (GDI) gamma			4502224	NM_001176	ARHGDIG					
206890_at	interleukin 12 receptor, beta 1	Hs.223894	Interleukin 12 receptor, beta 1			5031784	NM_005535	IL12RB1					
206891_at	actinin, alpha 3	Hs.445037	Actinin, alpha 3			4557240	NM_001104	ACTN3					
206892_at	anti-Mullerian hormone receptor, type II	Hs.437877	Anti-Mullerian hormone receptor, type II			10198655	NM_020547	AMHR2					
206893_at	sal-like 1 (Drosophila)	Hs.135787	Sal-like 1 (Drosophila)			6997248	NM_002968	SALL1					
206894_at	apolipoprotein A-IV	Hs.1247	Apolipoprotein A-IV			5174773	NM_000482	APOA4					
206895_at	protein phosphatase 1, regulatory (inhibitor) subunit 3A (glycogen and sarcoplasmic reticulum binding subunit, skeletal muscle)	Hs.458309	Protein phosphatase 1, regulatory (inhibitor) subunit 3A (glycogen and sarcoplasmic reticulum binding subunit, skeletal muscle)			34304342	NM_002711	PPP1R3A					
206896_s_at							NM_005145						
206897_at	P antigen family, member 1 (prostate associated)	Hs.128231	P antigen family, member 1 (prostate associated)			58761527	NM_003785	PAGE1					
206898_at	cadherin 19, type 2	Hs.42771	Cadherin 19, type 2			16306535	NM_021153	CDH19					
206899_at	neurotensin receptor 2	Hs.131138	Neurotensin receptor 2			21735622	NM_012344	NTSR2					
